,summary,config
4611,"{'train_acc': 1, '_timestamp': 1701867845.731999, '_step': 199, '_runtime': 26.287415027618408, '_wandb': {'runtime': 25}, 'val_acc': 1, 'test_acc': 0.967391304347826, 'lr': 1e-05, 'epoch': 199}","{'fold': 1, 'model': 'SAGPool', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 100}"
4612,"{'train_acc': 1, 'lr': 1e-05, 'epoch': 199, 'val_acc': 1, '_runtime': 35.3251428604126, 'test_acc': 0.9891304347826086, '_step': 199, '_wandb': {'runtime': 34}, '_timestamp': 1701867849.0514188}","{'fold': 1, 'model': 'GIN', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 100}"
4613,"{'_timestamp': 1701867841.5434391, 'lr': 1e-05, '_wandb': {'runtime': 23}, 'train_acc': 0.77, '_runtime': 23.900512218475345, 'test_acc': 0.6521739130434783, '_step': 199, 'epoch': 199, 'val_acc': 0.8}","{'fold': 1, 'model': 'GCN', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 100}"
4614,"{'test_acc': 0.9456521739130436, '_timestamp': 1701867838.513342, 'epoch': 199, 'val_acc': 0.84, '_runtime': 23.641636848449707, 'train_acc': 0.88, 'lr': 1e-05, '_step': 199, '_wandb': {'runtime': 22}}","{'fold': 1, 'model': 'GCN', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 100}"
4615,"{'lr': 1e-05, '_step': 199, 'epoch': 199, '_runtime': 36.09664821624756, 'test_acc': 0.9782608695652174, 'train_acc': 1, '_wandb': {'runtime': 35}, 'val_acc': 1, '_timestamp': 1701867848.96954}","{'fold': 1, 'model': 'GIN', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 100}"
4616,"{'_step': 199, 'epoch': 199, '_wandb': {'runtime': 19}, 'test_acc': 0.9782608695652174, 'lr': 1e-05, 'val_acc': 0.96, '_runtime': 20.23178791999817, 'train_acc': 1, '_timestamp': 1701867807.447809}","{'fold': 1, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 100}"
4617,"{'test_acc': 1, 'train_acc': 1, '_timestamp': 1701867806.036615, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 20}, 'val_acc': 1, 'lr': 1e-05, '_runtime': 20.80478596687317}","{'fold': 1, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 100}"
4618,"{'lr': 1e-05, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 22}, '_runtime': 23.429046154022217, '_timestamp': 1701867807.467276, 'val_acc': 0.96, 'test_acc': 0.9239130434782608, 'train_acc': 1}","{'fold': 1, 'model': 'SAGPool', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 100}"
4619,"{'train_acc': 1, '_timestamp': 1701867808.246, 'lr': 1e-05, '_wandb': {'runtime': 22}, 'test_acc': 0.9239130434782608, '_runtime': 23.018779039382935, '_step': 199, 'epoch': 199, 'val_acc': 0.96}","{'fold': 1, 'model': 'SAGPool', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 100}"
4620,"{'_wandb': {'runtime': 20}, '_runtime': 21.035097122192383, 'train_acc': 0.85, '_timestamp': 1701867804.5809522, 'lr': 1e-05, '_step': 199, 'test_acc': 0.6739130434782609, 'epoch': 199, 'val_acc': 0.88}","{'fold': 1, 'model': 'GCN', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 100}"
4621,"{'lr': 1e-05, 'val_acc': 1, '_runtime': 30.43541407585144, 'test_acc': 1, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 29}, 'train_acc': 1, '_timestamp': 1701867813.178059}","{'fold': 1, 'model': 'GIN', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 100}"
4622,"{'test_acc': 0.9782608695652174, '_timestamp': 1701867804.375245, '_step': 199, '_wandb': {'runtime': 20}, '_runtime': 21.231587171554565, 'train_acc': 0.99, 'lr': 1e-05, 'epoch': 199, 'val_acc': 0.96}","{'fold': 1, 'model': 'GCN', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 100}"
4623,"{'epoch': 199, 'val_acc': 1, '_runtime': 31.26507806777954, 'test_acc': 1, '_timestamp': 1701867810.905735, 'lr': 1e-05, '_step': 199, '_wandb': {'runtime': 30}, 'train_acc': 0.99}","{'fold': 1, 'model': 'GIN', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 100}"
4624,"{'epoch': 199, '_wandb': {'runtime': 24}, 'val_acc': 1, 'train_acc': 1, '_timestamp': 1701867773.063328, 'lr': 1e-05, '_step': 199, '_runtime': 24.561923027038578, 'test_acc': 1}","{'fold': 1, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 100}"
4625,"{'lr': 1e-05, '_wandb': {'runtime': 23}, 'train_acc': 1, '_runtime': 24.462749004364017, 'test_acc': 1, '_timestamp': 1701867772.941159, '_step': 199, 'epoch': 199, 'val_acc': 1}","{'fold': 1, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 100}"
4626,"{'epoch': 199, '_runtime': 25.448127269744873, 'train_acc': 1, '_timestamp': 1701867772.0692952, '_step': 199, '_wandb': {'runtime': 24}, 'val_acc': 1, 'test_acc': 0.9782608695652174, 'lr': 1e-05}","{'fold': 1, 'model': 'SAGPool', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 100}"
4627,"{'lr': 1e-05, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 24}, 'val_acc': 0.96, 'train_acc': 1, '_runtime': 25.600385904312137, 'test_acc': 0.9456521739130436, '_timestamp': 1701867772.2663648}","{'fold': 1, 'model': 'SAGPool', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 100}"
4628,"{'_wandb': {'runtime': 25}, 'val_acc': 1, 'train_acc': 0.99, '_timestamp': 1701867771.5414348, 'lr': 1e-05, 'epoch': 199, 'test_acc': 0.9782608695652174, '_step': 199, '_runtime': 25.669403791427612}","{'fold': 1, 'model': 'GCN', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 100}"
4629,"{'_timestamp': 1701867768.495582, '_wandb': {'runtime': 25}, 'val_acc': 1, '_runtime': 25.84078288078308, 'test_acc': 1, 'train_acc': 1, 'lr': 1e-05, '_step': 199, 'epoch': 199}","{'fold': 1, 'model': 'GCN', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 100}"
4630,"{'_step': 199, 'epoch': 199, '_wandb': {'runtime': 32}, 'val_acc': 1, '_runtime': 32.99097228050232, 'test_acc': 0.9891304347826086, '_timestamp': 1701867774.4333382, 'lr': 1e-05, 'train_acc': 1}","{'fold': 1, 'model': 'GIN', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 100}"
4631,"{'_wandb': {'runtime': 32}, 'val_acc': 1, '_runtime': 33.16780185699463, 'test_acc': 1, 'train_acc': 1, 'lr': 1e-05, 'epoch': 199, '_step': 199, '_timestamp': 1701867774.586026}","{'fold': 1, 'model': 'GIN', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 100}"
4632,"{'epoch': 199, '_timestamp': 1701867735.615982, 'lr': 1e-05, '_step': 199, '_wandb': {'runtime': 14}, 'val_acc': 1, '_runtime': 15.19625210762024, 'test_acc': 1, 'train_acc': 1}","{'fold': 1, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 100}"
4633,"{'_step': 199, 'test_acc': 0.9782608695652174, 'train_acc': 1, '_timestamp': 1701867734.516474, 'lr': 1e-05, 'epoch': 199, '_wandb': {'runtime': 15}, 'val_acc': 1, '_runtime': 16.20265507698059}","{'fold': 1, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 100}"
4634,"{'test_acc': 0.9565217391304348, 'train_acc': 1, 'lr': 1e-05, 'epoch': 199, '_wandb': {'runtime': 14}, '_runtime': 15.308646202087402, '_step': 199, 'val_acc': 1, '_timestamp': 1701867733.4040902}","{'fold': 1, 'model': 'SAGPool', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 100}"
4635,"{'_step': 199, '_wandb': {'runtime': 15}, 'val_acc': 0.96, 'test_acc': 0.9565217391304348, 'train_acc': 1, '_timestamp': 1701867733.845652, 'lr': 1e-05, 'epoch': 199, '_runtime': 15.778778791427612}","{'fold': 1, 'model': 'SAGPool', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 100}"
4636,"{'train_acc': 0.97, 'lr': 1e-05, '_step': 199, 'epoch': 199, 'val_acc': 0.96, '_runtime': 15.936975240707396, '_wandb': {'runtime': 15}, 'test_acc': 0.967391304347826, '_timestamp': 1701867732.9013262}","{'fold': 1, 'model': 'GCN', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 100}"
4637,"{'lr': 1e-05, 'epoch': 199, 'val_acc': 0.96, '_runtime': 16.82027506828308, '_timestamp': 1701867733.50963, '_step': 199, '_wandb': {'runtime': 16}, 'test_acc': 0.9891304347826086, 'train_acc': 0.99}","{'fold': 1, 'model': 'GCN', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 100}"
4638,"{'lr': 1e-05, '_step': 199, 'epoch': 199, 'val_acc': 1, '_runtime': 19.869066953659058, 'train_acc': 1, '_wandb': {'runtime': 19}, 'test_acc': 1, '_timestamp': 1701867735.73455}","{'fold': 1, 'model': 'GIN', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 100}"
4639,"{'_runtime': 19.557531118392944, 'train_acc': 1, '_timestamp': 1701867735.64976, 'lr': 1e-05, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 18}, 'val_acc': 1, 'test_acc': 1}","{'fold': 1, 'model': 'GIN', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 100}"
4640,"{'val_acc': 1, 'test_acc': 1, 'lr': 1e-05, '_step': 199, '_wandb': {'runtime': 20}, '_timestamp': 1701867705.703131, 'epoch': 199, '_runtime': 20.66712999343872, 'train_acc': 1}","{'fold': 1, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 32, 'repetitions': 1, 'dataset_size': 100}"
4641,"{'lr': 1e-05, '_runtime': 20.502464056015015, 'test_acc': 0.9782608695652174, '_timestamp': 1701867705.468728, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 20}, 'val_acc': 1, 'train_acc': 1}","{'fold': 1, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 32, 'repetitions': 0, 'dataset_size': 100}"
4642,"{'lr': 1e-05, 'epoch': 199, 'train_acc': 1, 'test_acc': 0.9782608695652174, '_timestamp': 1701867706.123709, '_step': 199, '_wandb': {'runtime': 24}, 'val_acc': 1, '_runtime': 24.711994886398315}","{'fold': 1, 'model': 'SAGPool', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 32, 'repetitions': 1, 'dataset_size': 100}"
4643,"{'lr': 1e-05, 'val_acc': 1, 'train_acc': 1, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 24}, '_runtime': 24.511152029037476, 'test_acc': 1, '_timestamp': 1701867705.520344}","{'fold': 1, 'model': 'SAGPool', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 32, 'repetitions': 0, 'dataset_size': 100}"
4644,"{'_runtime': 22.386175870895386, 'test_acc': 0.6630434782608695, '_timestamp': 1701867703.5320058, 'lr': 1e-05, 'epoch': 199, 'val_acc': 0.8, 'train_acc': 0.81, '_step': 199, '_wandb': {'runtime': 21}}","{'fold': 1, 'model': 'GCN', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 32, 'repetitions': 1, 'dataset_size': 100}"
4645,"{'_wandb': {'runtime': 21}, 'val_acc': 0.84, '_runtime': 21.872029066085815, 'test_acc': 0.8152173913043478, 'train_acc': 0.81, '_timestamp': 1701867701.916393, '_step': 199, 'epoch': 199, 'lr': 1e-05}","{'fold': 1, 'model': 'GCN', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 32, 'repetitions': 0, 'dataset_size': 100}"
4646,"{'_wandb': {'runtime': 31}, 'test_acc': 0.967391304347826, 'train_acc': 0.98, 'lr': 1e-05, 'epoch': 199, 'val_acc': 1, '_runtime': 31.98542284965515, '_timestamp': 1701867710.568713, '_step': 199}","{'fold': 1, 'model': 'GIN', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 32, 'repetitions': 1, 'dataset_size': 100}"
4647,"{'test_acc': 1, 'train_acc': 1, '_timestamp': 1701867668.4370382, 'lr': 1e-05, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 17}, 'val_acc': 1, '_runtime': 17.676046133041382}","{'fold': 1, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 32, 'repetitions': 1, 'dataset_size': 100}"
4648,"{'_wandb': {'runtime': 32}, 'val_acc': 0.96, '_runtime': 33.3729772567749, 'test_acc': 0.967391304347826, '_timestamp': 1701867707.1829572, 'lr': 1e-05, 'epoch': 199, 'train_acc': 0.98, '_step': 199}","{'fold': 1, 'model': 'GIN', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 32, 'repetitions': 0, 'dataset_size': 100}"
4649,"{'lr': 1e-05, '_step': 199, 'epoch': 199, '_timestamp': 1701867668.827262, '_wandb': {'runtime': 17}, 'val_acc': 1, '_runtime': 18.066303968429565, 'test_acc': 1, 'train_acc': 1}","{'fold': 1, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 32, 'repetitions': 0, 'dataset_size': 100}"
4650,"{'_step': 199, 'epoch': 199, 'test_acc': 0.9565217391304348, '_timestamp': 1701867671.428672, 'lr': 1e-05, '_wandb': {'runtime': 20}, 'val_acc': 1, '_runtime': 20.783934116363525, 'train_acc': 1}","{'fold': 1, 'model': 'SAGPool', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 32, 'repetitions': 1, 'dataset_size': 100}"
4651,"{'lr': 1e-05, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 20}, 'test_acc': 0.9456521739130436, '_timestamp': 1701867670.634624, 'val_acc': 1, '_runtime': 20.924827098846436, 'train_acc': 1}","{'fold': 1, 'model': 'SAGPool', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 32, 'repetitions': 0, 'dataset_size': 100}"
4652,"{'_step': 199, '_runtime': 19.79767489433289, 'train_acc': 0.69, '_timestamp': 1701867667.445382, 'test_acc': 0.6195652173913043, 'lr': 1e-05, 'epoch': 199, '_wandb': {'runtime': 19}, 'val_acc': 0.52}","{'fold': 1, 'model': 'GCN', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 32, 'repetitions': 1, 'dataset_size': 100}"
4653,"{'epoch': 199, 'val_acc': 0.8, 'test_acc': 0.7065217391304348, 'train_acc': 0.87, 'lr': 1e-05, '_step': 199, '_wandb': {'runtime': 18}, '_runtime': 19.29088306427002, '_timestamp': 1701867662.646469}","{'fold': 1, 'model': 'GCN', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 32, 'repetitions': 0, 'dataset_size': 100}"
4654,"{'test_acc': 0.9891304347826086, 'train_acc': 0.99, '_timestamp': 1701867672.052636, 'lr': 1e-05, '_step': 199, '_wandb': {'runtime': 28}, '_runtime': 29.053815841674805, 'epoch': 199, 'val_acc': 1}","{'fold': 1, 'model': 'GIN', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 32, 'repetitions': 1, 'dataset_size': 100}"
4655,"{'_wandb': {'runtime': 27}, 'val_acc': 1, '_runtime': 28.335922956466675, 'test_acc': 0.9891304347826086, '_timestamp': 1701867671.2964249, 'lr': 1e-05, '_step': 199, 'epoch': 199, 'train_acc': 1}","{'fold': 1, 'model': 'GIN', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 32, 'repetitions': 0, 'dataset_size': 100}"
4656,"{'train_acc': 1, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 16}, 'val_acc': 1, '_runtime': 16.969821214675903, 'test_acc': 1, '_timestamp': 1701867636.83663, 'lr': 1e-05}","{'fold': 1, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 32, 'repetitions': 1, 'dataset_size': 100}"
4657,"{'_step': 199, 'epoch': 199, '_timestamp': 1701867637.243704, 'lr': 1e-05, '_wandb': {'runtime': 17}, 'val_acc': 1, '_runtime': 17.67233896255493, 'test_acc': 1, 'train_acc': 1}","{'fold': 1, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 32, 'repetitions': 0, 'dataset_size': 100}"
4658,"{'train_acc': 1, 'lr': 1e-05, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 16}, 'val_acc': 1, '_runtime': 17.05175805091858, 'test_acc': 0.9456521739130436, '_timestamp': 1701867635.269742}","{'fold': 1, 'model': 'SAGPool', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 32, 'repetitions': 1, 'dataset_size': 100}"
4659,"{'lr': 1e-05, '_wandb': {'runtime': 16}, '_timestamp': 1701867634.968191, '_step': 199, 'epoch': 199, 'val_acc': 0.96, '_runtime': 17.059371948242188, 'test_acc': 0.9456521739130436, 'train_acc': 1}","{'fold': 1, 'model': 'SAGPool', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 32, 'repetitions': 0, 'dataset_size': 100}"
4660,"{'_step': 199, '_wandb': {'runtime': 17}, 'lr': 1e-05, 'val_acc': 1, '_runtime': 18.109105110168457, 'test_acc': 1, 'train_acc': 1, '_timestamp': 1701867635.836452, 'epoch': 199}","{'fold': 1, 'model': 'GCN', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 32, 'repetitions': 0, 'dataset_size': 100}"
4661,"{'_step': 199, 'epoch': 199, 'val_acc': 0.88, 'test_acc': 0.9456521739130436, '_timestamp': 1701867635.337464, 'lr': 1e-05, '_wandb': {'runtime': 17}, '_runtime': 17.784269094467163, 'train_acc': 0.89}","{'fold': 1, 'model': 'GCN', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 32, 'repetitions': 1, 'dataset_size': 100}"
4662,"{'lr': 1e-05, '_step': 199, 'val_acc': 1, 'test_acc': 1, 'epoch': 199, '_wandb': {'runtime': 24}, '_runtime': 26.335798025131226, 'train_acc': 1, '_timestamp': 1701867638.197365}","{'fold': 1, 'model': 'GIN', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 32, 'repetitions': 0, 'dataset_size': 100}"
4663,"{'_runtime': 25.56671905517578, '_timestamp': 1701867638.3802571, 'lr': 1e-05, 'val_acc': 1, '_wandb': {'runtime': 24}, 'test_acc': 1, 'train_acc': 0.99, '_step': 199, 'epoch': 199}","{'fold': 1, 'model': 'GIN', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 32, 'repetitions': 1, 'dataset_size': 100}"
4664,"{'_runtime': 13.814589977264404, 'train_acc': 1, '_timestamp': 1701867607.325703, 'lr': 1e-05, '_wandb': {'runtime': 13}, 'val_acc': 1, 'test_acc': 0.967391304347826, '_step': 199, 'epoch': 199}","{'fold': 1, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 32, 'repetitions': 1, 'dataset_size': 100}"
4665,"{'val_acc': 1, '_runtime': 13.906614065170288, '_timestamp': 1701867607.418195, 'epoch': 199, '_step': 199, '_wandb': {'runtime': 13}, 'test_acc': 0.9891304347826086, 'train_acc': 1, 'lr': 1e-05}","{'fold': 1, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 32, 'repetitions': 0, 'dataset_size': 100}"
4666,"{'epoch': 199, 'val_acc': 1, '_timestamp': 1701867605.5516632, 'lr': 1e-05, '_step': 199, '_wandb': {'runtime': 14}, '_runtime': 15.46045207977295, 'test_acc': 0.9239130434782608, 'train_acc': 0.99}","{'fold': 1, 'model': 'SAGPool', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 32, 'repetitions': 1, 'dataset_size': 100}"
4667,"{'lr': 1e-05, 'val_acc': 0.96, 'test_acc': 0.9239130434782608, '_timestamp': 1701867605.263366, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 14}, '_runtime': 15.59343194961548, 'train_acc': 0.99}","{'fold': 1, 'model': 'SAGPool', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 32, 'repetitions': 0, 'dataset_size': 100}"
4668,"{'epoch': 199, 'val_acc': 0.88, 'test_acc': 0.9565217391304348, 'train_acc': 0.97, '_timestamp': 1701867603.6542249, 'lr': 1e-05, '_wandb': {'runtime': 15}, '_runtime': 16.49765682220459, '_step': 199}","{'fold': 1, 'model': 'GCN', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 8, 'hidden_dims': 32, 'repetitions': 0, 'dataset_size': 100}"
